room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
11153518,57994996,Entire home/apt,Leuven,Hoegaarden,5,4.5,3,5.0,92.0,,50.768373,4.921664,2016-12-31 06:15:02.773470
4883884,14441734,Entire home/apt,Turnhout,Herentals,14,4.0,7,4.0,97.0,,51.193684,4.828639,2016-12-31 06:15:02.767526
9340342,48477305,Entire home/apt,Tongeren,Tongeren,0,0.0,4,2.0,102.0,,50.780067,5.461995,2016-12-31 06:15:02.762670
5425842,28145136,Entire home/apt,Leuven,Holsbeek,6,4.5,2,1.0,92.0,,50.933996,4.842046,2016-12-31 06:15:02.751544
13861507,81912687,Entire home/apt,Maaseik,Hechtel-Eksel,9,4.0,8,3.0,102.0,,51.15975,5.332114,2016-12-31 06:15:01.358602
10779794,55766510,Entire home/apt,Tongeren,Lanaken,18,4.0,6,3.0,87.0,,50.907884,5.632447,2016-12-31 06:13:41.629247
12383473,66936919,Entire home/apt,Tongeren,Lanaken,0,0.0,6,3.0,92.0,,50.896899,5.647912,2016-12-31 06:13:41.611572
16039947,33731484,Entire home/apt,Brussel,Brussel,0,0.0,3,1.0,87.0,,50.856914,4.34989,2016-12-31 06:13:30.164454
15856164,44289251,Entire home/apt,Brussel,Sint-Lambrechts-Woluwe,1,0.0,3,2.0,87.0,,50.851967,4.432569,2016-12-31 06:13:30.156303
460315,2288866,Entire home/apt,Brussel,Elsene,61,5.0,4,1.0,95.0,,50.825937,4.35814,2016-12-31 06:13:28.451266
12065907,64643964,Entire home/apt,Antwerpen,Antwerpen,0,0.0,2,1.0,97.0,,51.219811,4.429056,2016-12-31 06:13:28.439789
16360853,104657210,Entire home/apt,Liège,Liège,0,0.0,5,2.0,102.0,,50.643635,5.577294,2016-12-31 06:13:27.068065
9246426,6302801,Entire home/apt,Brussel,Brussel,14,5.0,4,2.0,97.0,,50.828768,4.360141,2016-12-31 06:12:50.095916
10293289,39944963,Entire home/apt,Brussel,Brussel,6,4.5,5,1.0,92.0,,50.849911,4.353069,2016-12-31 06:12:50.093001
8851906,46348894,Entire home/apt,Nivelles,Villers-la-Ville,0,0.0,4,0.0,95.0,,50.589277,4.529242,2016-12-31 06:12:50.088951
3615232,10067223,Entire home/apt,Brussel,Brussel,6,5.0,2,1.0,87.0,,50.849624,4.339945,2016-12-31 06:12:50.085452
5962933,25336251,Entire home/apt,Gent,Gavere,16,5.0,3,1.0,92.0,,50.942334,3.663068,2016-12-31 06:12:50.075379
4924587,25364619,Entire home/apt,Brussel,Brussel,78,5.0,2,1.0,92.0,,50.845257,4.352819,2016-12-31 06:12:50.072129
15178722,58193273,Entire home/apt,Brussel,Anderlecht,19,5.0,4,1.0,87.0,,50.833765,4.326767,2016-12-31 06:12:50.058765
1899655,3876104,Entire home/apt,Brussel,Etterbeek,98,5.0,4,2.0,96.0,,50.838694,4.382378,2016-12-31 06:12:50.054519
14096251,12104014,Entire home/apt,Namur,Gesves,2,0.0,2,0.0,97.0,,50.414812,5.071129,2016-12-31 06:12:50.051708
12229009,4064814,Entire home/apt,Brussel,Sint-Gillis,19,5.0,4,1.0,87.0,,50.824803,4.347176,2016-12-31 06:12:50.043083
1007702,5542929,Entire home/apt,Tielt,Tielt,24,5.0,2,1.0,87.0,,50.999395,3.329292,2016-12-31 06:12:48.623981
9745219,46317890,Entire home/apt,Brugge,Brugge,7,4.5,4,1.0,87.0,,51.212675,3.219281,2016-12-31 06:12:48.618690
3611366,18197196,Entire home/apt,Brussel,Brussel,14,5.0,2,1.0,96.0,,50.843389,4.352158,2016-12-31 06:12:48.615930
12774796,36685145,Entire home/apt,Leuven,Leuven,11,5.0,5,2.0,102.0,,50.878818,4.709152,2016-12-31 06:12:48.613534
4367296,59937,Entire home/apt,Brussel,Elsene,28,5.0,6,3.0,100.0,,50.835562,4.368266,2016-12-31 06:12:48.608270
6834309,1444493,Entire home/apt,Brussel,Brussel,2,0.0,6,2.0,96.0,,50.828278,4.361263,2016-12-31 06:12:48.603502
382585,1917486,Entire home/apt,Namur,Andenne,44,5.0,7,4.0,92.0,,50.484062,5.117696,2016-12-31 06:12:48.593141
15881865,68407699,Entire home/apt,Brussel,Brussel,2,0.0,2,1.0,87.0,,50.840417,4.356195,2016-12-31 06:12:48.588425
8836008,12409903,Entire home/apt,Antwerpen,Antwerpen,70,4.5,2,1.0,92.0,,51.215184,4.408743,2016-12-31 06:12:48.586029
12599954,68370176,Entire home/apt,Brussel,Brussel,51,5.0,4,2.0,96.0,,50.85063,4.346588,2016-12-31 06:12:48.583551
13573229,74630039,Entire home/apt,Gent,Gent,6,5.0,2,1.0,92.0,,51.049392,3.717436,2016-12-31 06:12:48.578825
15894551,103087950,Entire home/apt,Gent,Gent,1,0.0,2,1.0,92.0,,51.040278,3.72508,2016-12-31 06:12:48.572978
14285614,87190412,Entire home/apt,Nivelles,Perwez,3,5.0,2,1.0,102.0,,50.657711,4.816907,2016-12-31 06:12:47.158650
13971468,48570460,Entire home/apt,Gent,Destelbergen,17,5.0,5,1.0,97.0,,51.058186,3.789285,2016-12-31 06:12:47.152659
9312719,13890362,Entire home/apt,Brussel,Sint-Gillis,11,4.5,2,1.0,87.0,,50.831882,4.34902,2016-12-31 06:12:47.148601
15430195,69873129,Entire home/apt,Brussel,Brussel,5,5.0,2,0.0,92.0,,50.824506,4.360458,2016-12-31 06:12:47.146008
9335828,48411070,Entire home/apt,Brussel,Sint-Gillis,13,4.5,4,1.0,96.0,,50.837366,4.335617,2016-12-31 06:12:47.140950
8128100,42921775,Entire home/apt,Brugge,Jabbeke,50,5.0,4,0.0,92.0,,51.189428,3.145234,2016-12-31 06:12:47.138332
13499630,77428204,Entire home/apt,Brugge,Brugge,53,5.0,2,1.0,102.0,,51.211147,3.226715,2016-12-31 06:12:47.134007
15292448,21479909,Entire home/apt,Brussel,Elsene,17,5.0,2,1.0,87.0,,50.831026,4.361499,2016-12-31 06:12:47.131729
5908287,29314978,Entire home/apt,Gent,Gent,32,5.0,4,2.0,92.0,,51.054473,3.699013,2016-12-31 06:12:47.127270
807267,4248432,Entire home/apt,Ieper,Ieper,27,4.5,2,1.0,97.0,,50.848971,2.884178,2016-12-31 06:12:47.124531
9443268,39944963,Entire home/apt,Brussel,Brussel,22,5.0,4,1.0,97.0,,50.84736,4.351697,2016-12-31 06:12:45.514779
9285805,24315463,Entire home/apt,Charleroi,Seneffe,24,4.5,5,2.0,92.0,,50.556687,4.249573,2016-12-31 06:12:45.511738
14401742,32916429,Entire home/apt,Leuven,Leuven,4,4.5,2,1.0,92.0,,50.869963,4.699275,2016-12-31 06:12:45.508635
10032430,27151122,Entire home/apt,Brussel,Brussel,18,5.0,4,1.0,97.0,,50.847053,4.351775,2016-12-31 06:12:45.506034
3846786,19829616,Entire home/apt,Dendermonde,Dendermonde,22,4.5,4,2.0,97.0,,51.032084,4.09534,2016-12-31 06:12:45.503556
12553192,40658062,Entire home/apt,Brugge,Brugge,13,5.0,5,3.0,95.0,,51.208955,3.236821,2016-12-31 06:12:44.022580
15761783,101913397,Entire home/apt,Brugge,Brugge,5,5.0,2,1.0,102.0,,51.212897,3.244032,2016-12-31 06:12:44.018258
2366017,12086042,Entire home/apt,Brussel,Brussel,104,4.5,4,2.0,97.0,,50.855386,4.354842,2016-12-31 06:12:44.012355
16514869,108560819,Entire home/apt,Brussel,Brussel,0,0.0,5,2.0,84.0,,50.847591,4.347332,2016-12-31 06:12:44.008195
3299110,16663491,Entire home/apt,Gent,Gent,21,4.5,2,1.0,92.0,,51.054927,3.7179,2016-12-31 06:12:44.005227
6593964,34498026,Entire home/apt,Tongeren,Lanaken,15,5.0,4,0.0,102.0,,50.884163,5.599334,2016-12-31 06:12:44.002807
6189809,6956971,Entire home/apt,Brussel,Sint-Jans-Molenbeek,16,4.5,8,3.0,97.0,,50.856095,4.331996,2016-12-31 06:12:43.996247
1563187,8317466,Entire home/apt,Brussel,Brussel,188,5.0,4,2.0,96.0,,50.84738,4.356098,2016-12-31 06:12:43.993386
1958249,10121051,Entire home/apt,Bastogne,Vaux-sur-Sûre,89,5.0,6,2.0,87.0,,49.919158,5.584363,2016-12-31 06:12:43.990337
10744807,14430618,Entire home/apt,Gent,Gent,18,5.0,4,2.0,92.0,,51.048997,3.722944,2016-12-31 06:12:43.987643
9310520,7194173,Entire home/apt,Oudenaarde,Oudenaarde,34,4.5,7,4.0,97.0,,50.850666,3.614137,2016-12-31 06:12:43.982447
13234865,74183965,Entire home/apt,Brugge,Zedelgem,9,4.5,5,2.0,92.0,,51.142359,3.134259,2016-12-31 06:12:43.979906
2931891,6369093,Entire home/apt,Brugge,Brugge,111,5.0,6,3.0,92.0,,51.207627,3.237681,2016-12-31 06:12:43.974345
8688745,3265601,Entire home/apt,Brussel,Brussel,48,4.5,3,1.0,89.0,,50.844223,4.34507,2016-12-31 06:12:42.417207
12225281,54871924,Entire home/apt,Kortrijk,Anzegem,0,0.0,13,4.0,97.0,,50.852105,3.471186,2016-12-31 06:12:42.414994
12429009,36651528,Entire home/apt,Mons,Quévy,2,0.0,2,1.0,96.0,,50.366713,3.940789,2016-12-31 06:12:42.412338
8951098,46785202,Entire home/apt,Brugge,Damme,6,5.0,2,1.0,99.0,,51.290325,3.33355,2016-12-31 06:12:42.405473
8951644,27151122,Entire home/apt,Brussel,Brussel,32,4.5,4,0.0,97.0,,50.844821,4.354385,2016-12-31 06:12:42.402535
11251054,47019339,Entire home/apt,Liège,Liège,11,5.0,2,1.0,92.0,,50.644519,5.571043,2016-12-31 06:12:42.399978
15473426,99316954,Entire home/apt,Marche-en-Famenne,Durbuy,3,4.5,2,0.0,92.0,,50.352676,5.450673,2016-12-31 06:12:42.397767
2920051,641036,Entire home/apt,Brussel,Brussel,33,5.0,4,1.0,92.0,,50.845644,4.349977,2016-12-31 06:12:42.395336
12863430,70320694,Entire home/apt,Brugge,Brugge,86,4.5,4,2.0,92.0,,51.21118,3.224659,2016-12-31 06:12:42.392546
13717242,19427428,Entire home/apt,Brussel,Etterbeek,7,4.5,4,2.0,92.0,,50.831158,4.38092,2016-12-31 06:12:42.387689
11585774,13257558,Entire home/apt,Liège,Liège,25,4.5,6,2.0,92.0,,50.647063,5.580037,2016-12-31 06:12:42.380288
6632976,33706294,Entire home/apt,Brussel,Brussel,43,5.0,2,0.0,96.0,,50.851347,4.353816,2016-12-31 06:12:40.915064
5695195,29526003,Entire home/apt,Leuven,Leuven,37,4.5,2,1.0,92.0,,50.881586,4.68701,2016-12-31 06:12:40.912690
12228404,62977460,Entire home/apt,Brussel,Schaarbeek,51,4.5,7,2.0,96.0,,50.851656,4.394511,2016-12-31 06:12:40.908834
13740501,5526434,Entire home/apt,Gent,Gent,29,4.5,4,2.0,96.0,,51.058012,3.724532,2016-12-31 06:12:40.906357
5440246,13733533,Entire home/apt,Gent,Gent,74,5.0,2,1.0,97.0,,51.057811,3.721844,2016-12-31 06:12:40.902927
8129396,42928546,Entire home/apt,Brussel,Elsene,100,5.0,4,2.0,91.0,,50.827061,4.366351,2016-12-31 06:12:40.895356
5734150,3526305,Entire home/apt,Brussel,Brussel,103,5.0,2,0.0,96.0,,50.845422,4.347348,2016-12-31 06:12:40.890548
10654934,14306756,Entire home/apt,Hasselt,Hasselt,34,5.0,2,1.0,97.0,,50.933408,5.331715,2016-12-31 06:12:40.886282
9880815,50835798,Entire home/apt,Oudenaarde,Oudenaarde,20,4.5,5,3.0,102.0,,50.851545,3.693775,2016-12-31 06:12:39.138543
4230909,20877828,Entire home/apt,Brussel,Sint-Gillis,79,4.5,4,1.0,97.0,,50.831649,4.353799,2016-12-31 06:12:39.136160
3361803,7046848,Entire home/apt,Brussel,Brussel,154,5.0,2,1.0,85.0,,50.847674,4.349089,2016-12-31 06:12:39.133064
1460932,7238168,Entire home/apt,Oostende,Middelkerke,110,4.5,2,0.0,101.0,,51.178656,2.795034,2016-12-31 06:12:39.130111
7022663,36810547,Entire home/apt,Marche-en-Famenne,Durbuy,22,4.5,2,1.0,87.0,,50.351932,5.453994,2016-12-31 06:12:39.126181
5778575,24229919,Entire home/apt,Gent,Gent,99,4.5,4,1.0,87.0,,51.051097,3.720601,2016-12-31 06:12:39.123654
12452412,67322181,Entire home/apt,Antwerpen,Antwerpen,28,4.5,2,2.0,96.0,,51.217232,4.418236,2016-12-31 06:12:39.118767
807834,4250257,Entire home/apt,Brussel,Brussel,360,5.0,3,1.0,92.0,,50.839306,4.350931,2016-12-31 06:12:39.113682
5305825,27480623,Entire home/apt,Philippeville,Viroinval,47,4.5,6,3.0,102.0,,50.01295,4.637726,2016-12-31 06:12:39.110934
2810373,14375561,Entire home/apt,Bastogne,Houffalize,72,4.5,10,4.0,97.0,,50.164301,5.71079,2016-12-31 06:12:39.108539
7003013,5383958,Entire home/apt,Brussel,Elsene,18,4.5,4,2.0,85.0,,50.832977,4.358281,2016-12-31 06:12:39.103290
5656510,6405768,Entire home/apt,Leuven,Leuven,20,4.5,2,1.0,92.0,,50.881322,4.688907,2016-12-31 06:12:39.100216
11328633,59131078,Entire home/apt,Brussel,Brussel,10,5.0,4,1.0,92.0,,50.849735,4.353944,2016-12-31 06:12:39.097435
5702020,29563257,Entire home/apt,Antwerpen,Antwerpen,49,5.0,2,1.0,97.0,,51.214914,4.397323,2016-12-31 06:12:39.088245
15598839,100526942,Entire home/apt,Brugge,Brugge,12,5.0,2,1.0,96.0,,51.215405,3.219579,2016-12-31 06:12:37.922169
14409360,7833296,Entire home/apt,Liège,Visé,13,5.0,5,2.0,97.0,,50.776797,5.699157,2016-12-31 06:12:37.906592
8450480,44417721,Entire home/apt,Brussel,Brussel,43,4.5,3,2.0,99.0,,50.849944,4.349058,2016-12-31 06:12:37.903848
15712912,30520869,Entire home/apt,Brussel,Ukkel,5,5.0,4,1.0,87.0,,50.796027,4.374831,2016-12-31 06:12:37.900869
13392846,76146376,Entire home/apt,Dinant,Dinant,12,5.0,5,2.0,97.0,,50.257777,4.914075,2016-12-31 06:12:37.897976
16084370,2313635,Entire home/apt,Brussel,Elsene,5,5.0,2,1.0,97.0,,50.838327,4.364227,2016-12-31 06:12:37.895250
3152204,15798511,Entire home/apt,Brussel,Schaarbeek,23,4.5,5,1.0,97.0,,50.871016,4.374258,2016-12-31 06:12:37.889750
14973163,22945045,Entire home/apt,Brussel,Brussel,7,4.5,4,2.0,96.0,,50.853462,4.345805,2016-12-31 06:12:37.885370
9265553,2157948,Entire home/apt,Nivelles,Villers-la-Ville,10,4.5,6,2.0,97.0,,50.567841,4.500633,2016-12-31 06:12:37.882940
15660061,101087428,Entire home/apt,Gent,Gent,19,5.0,4,1.0,92.0,,51.052425,3.723951,2016-12-31 06:12:36.494322
7904326,41681313,Entire home/apt,Verviers,Stavelot,46,5.0,6,3.0,102.0,,50.44593,5.938856,2016-12-31 06:12:36.492017
14963441,5883895,Entire home/apt,Gent,Gent,24,5.0,5,2.0,97.0,,51.049376,3.74402,2016-12-31 06:12:36.488989
5740356,3526305,Entire home/apt,Brussel,Brussel,94,5.0,4,0.0,96.0,,50.84558,4.348713,2016-12-31 06:12:36.485844
13322969,75356441,Entire home/apt,Marche-en-Famenne,Durbuy,9,4.5,4,1.0,97.0,,50.35061,5.449727,2016-12-31 06:12:36.481194
4502646,13059720,Entire home/apt,Antwerpen,Antwerpen,225,4.5,4,1.0,85.0,,51.217693,4.398333,2016-12-31 06:12:36.478011
12793019,69474499,Entire home/apt,Brussel,Sint-Gillis,33,4.5,4,1.0,87.0,,50.82969,4.342535,2016-12-31 06:12:36.472567
9521337,49330745,Entire home/apt,Gent,Gent,67,4.5,4,2.0,89.0,,51.057411,3.71811,2016-12-31 06:12:36.467787
13839506,66148784,Entire home/apt,Oudenaarde,Ronse,11,5.0,2,1.0,87.0,,50.732573,3.630934,2016-12-31 06:12:36.463660
16510364,97764581,Entire home/apt,Brussel,Brussel,0,0.0,2,0.0,87.0,,50.850023,4.352216,2016-12-31 06:12:36.457114
10712051,55359903,Entire home/apt,Antwerpen,Antwerpen,32,5.0,3,2.0,92.0,,51.225203,4.420462,2016-12-31 06:12:36.452098
13262787,12319368,Entire home/apt,Brugge,Brugge,24,4.5,2,1.0,93.0,,51.202539,3.221938,2016-12-31 06:12:36.448410
13945511,82645666,Entire home/apt,Leuven,Leuven,14,5.0,4,2.0,97.0,,50.887743,4.703491,2016-12-31 06:12:34.756734
5485784,27851734,Entire home/apt,Nivelles,Court-Saint-Etienne,5,5.0,4,2.0,97.0,,50.64352,4.59912,2016-12-31 06:12:34.754492
934108,509180,Entire home/apt,Leuven,Leuven,39,4.5,5,2.0,102.0,,50.880446,4.698684,2016-12-31 06:12:34.752173
3992426,20695691,Entire home/apt,Brugge,Brugge,53,5.0,2,1.0,94.0,,51.20608,3.226153,2016-12-31 06:12:34.746954
6355558,33109671,Entire home/apt,Antwerpen,Antwerpen,148,5.0,4,1.0,96.0,,51.219446,4.409283,2016-12-31 06:12:34.744618
3301674,16674484,Entire home/apt,Brugge,Brugge,183,5.0,4,2.0,95.0,,51.189622,3.184765,2016-12-31 06:12:34.741789
5536783,10843073,Entire home/apt,Antwerpen,Antwerpen,8,5.0,2,1.0,87.0,,51.21174,4.397447,2016-12-31 06:14:16.991362
6824174,30100169,Entire home/apt,Antwerpen,Kapellen,1,0.0,3,2.0,102.0,,51.339205,4.400416,2016-12-31 06:14:16.989172
15444639,99056832,Entire home/apt,Halle-Vilvoorde,Grimbergen,0,0.0,6,3.0,87.0,,50.939736,4.363455,2016-12-31 06:14:15.239585
12290939,62918772,Entire home/apt,Brussel,Jette,0,0.0,7,3.0,102.0,,50.875168,4.331191,2016-12-31 06:14:15.232552
15450502,55896187,Entire home/apt,Antwerpen,Antwerpen,0,0.0,2,1.0,102.0,,51.206757,4.393211,2016-12-31 06:14:15.230339
11386381,59132760,Entire home/apt,Antwerpen,Antwerpen,0,0.0,2,0.0,97.0,,51.209424,4.396588,2016-12-31 06:14:15.224218
8029867,15946355,Entire home/apt,Antwerpen,Antwerpen,4,5.0,2,1.0,92.0,,51.212343,4.408807,2016-12-31 06:14:15.212485
3854121,2210565,Entire home/apt,Brussel,Brussel,3,4.5,4,1.0,92.0,,50.877561,4.383478,2016-12-31 06:14:15.207141
15418661,98801962,Entire home/apt,Antwerpen,Antwerpen,0,0.0,2,1.0,96.0,,51.209484,4.423399,2016-12-31 06:14:13.592311
8319509,4686578,Entire home/apt,Mechelen,Mechelen,9,4.5,5,2.0,102.0,,51.013494,4.485744,2016-12-31 06:14:13.586791
14823768,23763128,Entire home/apt,Leuven,Leuven,2,0.0,5,3.0,102.0,,50.878309,4.741975,2016-12-31 06:14:13.584124
7029412,838789,Entire home/apt,Antwerpen,Antwerpen,2,0.0,3,2.0,87.0,,51.217217,4.435975,2016-12-31 06:14:13.581359
10335707,50118661,Entire home/apt,Antwerpen,Antwerpen,30,4.5,2,1.0,97.0,,51.218772,4.424822,2016-12-31 06:14:13.561211
7864558,529276,Entire home/apt,Antwerpen,Antwerpen,0,0.0,3,1.0,100.0,,51.211162,4.397304,2016-12-31 06:14:11.874624
5274380,12140631,Entire home/apt,Antwerpen,Antwerpen,5,3.5,4,0.0,92.0,,51.221386,4.39817,2016-12-31 06:14:11.855804
2109864,10756825,Entire home/apt,Halle-Vilvoorde,Londerzeel,34,5.0,4,2.0,102.0,,51.04292,4.265263,2016-12-31 06:14:11.842018
5071495,13579830,Entire home/apt,Antwerpen,Antwerpen,24,4.5,2,1.0,87.0,,51.219726,4.399013,2016-12-31 06:14:11.834707
8344268,41846115,Entire home/apt,Leuven,Leuven,11,4.0,4,2.0,92.0,,50.879727,4.682972,2016-12-31 06:14:10.321714
13220588,22108216,Entire home/apt,Antwerpen,Antwerpen,4,5.0,5,3.0,87.0,,51.146912,4.351414,2016-12-31 06:14:10.313218
6650491,34810186,Entire home/apt,Leuven,Leuven,1,0.0,2,0.0,92.0,,50.874818,4.693367,2016-12-31 06:14:10.308810
8853163,46348894,Entire home/apt,Hasselt,Genk,0,0.0,4,0.0,95.0,,51.007499,5.529132,2016-12-31 06:14:10.304267
5412945,28058924,Entire home/apt,Halle-Vilvoorde,Grimbergen,35,4.5,5,2.0,92.0,,50.900239,4.33206,2016-12-31 06:14:09.055232
7662900,40220735,Entire home/apt,Antwerpen,Antwerpen,12,4.5,2,1.0,87.0,,51.21067,4.408082,2016-12-31 06:14:09.043784
4513000,2210565,Entire home/apt,Brussel,Schaarbeek,6,4.0,4,1.0,85.0,,50.87617,4.381736,2016-12-31 06:14:09.024604
6997893,12140631,Entire home/apt,Antwerpen,Antwerpen,0,0.0,3,1.0,97.0,,51.215311,4.398055,2016-12-31 06:14:07.472374
1700910,8981090,Entire home/apt,Leuven,Leuven,52,4.5,5,1.0,87.0,,50.867479,4.713278,2016-12-31 06:14:07.466936
15577130,20834666,Entire home/apt,Antwerpen,Antwerpen,0,0.0,2,0.0,87.0,,51.212011,4.410536,2016-12-31 06:14:07.458562
15840652,102593108,Entire home/apt,Antwerpen,Mortsel,1,0.0,2,2.0,102.0,,51.172231,4.44434,2016-12-31 06:14:07.446291
11821916,50457124,Entire home/apt,Brussel,Brussel,14,4.5,4,1.0,87.0,,50.879135,4.381121,2016-12-31 06:14:06.014850
15669659,8351352,Entire home/apt,Antwerpen,Antwerpen,0,0.0,4,1.0,92.0,,51.221299,4.413107,2016-12-31 06:14:06.012067
2047745,10489066,Entire home/apt,Mechelen,Bonheiden,53,5.0,6,3.0,87.0,,51.029388,4.495308,2016-12-31 06:14:06.009735
15592312,96402929,Entire home/apt,Mechelen,Puurs,0,0.0,1,1.0,97.0,,51.061736,4.301893,2016-12-31 06:14:06.002210
12566089,33227691,Entire home/apt,Antwerpen,Antwerpen,7,4.5,2,1.0,92.0,,51.20587,4.402872,2016-12-31 06:14:05.996747
11702532,62203084,Entire home/apt,Halle-Vilvoorde,Merchtem,38,4.0,8,1.0,100.0,,50.972105,4.231994,2016-12-31 06:14:05.988642
11667783,23627483,Entire home/apt,Antwerpen,Antwerpen,0,0.0,3,2.0,97.0,,51.255407,4.459895,2016-12-31 06:14:05.985530
5577769,28918718,Entire home/apt,Brussel,Brussel,11,4.5,3,1.0,97.0,,50.884857,4.340566,2016-12-31 06:14:05.982843
2436964,10891625,Entire home/apt,Antwerpen,Antwerpen,0,0.0,2,1.0,92.0,,51.222331,4.404672,2016-12-31 06:14:05.973375
14438862,29285959,Entire home/apt,Leuven,Leuven,6,4.5,3,1.0,87.0,,50.881473,4.709943,2016-12-31 06:14:05.968592
15996895,58808950,Entire home/apt,Antwerpen,Antwerpen,2,0.0,2,1.0,102.0,,51.222057,4.402276,2016-12-31 06:14:05.965187
4980368,25674863,Entire home/apt,Antwerpen,Antwerpen,2,0.0,7,2.0,87.0,,51.205789,4.431365,2016-12-31 06:14:04.819982
10984911,19216134,Entire home/apt,Antwerpen,Antwerpen,19,4.5,2,1.0,85.0,,51.205871,4.431905,2016-12-31 06:14:04.814634
10313256,33911660,Entire home/apt,Antwerpen,Essen,30,4.5,6,3.0,91.0,,51.43658,4.458696,2016-12-31 06:14:04.809738
5233718,27086764,Entire home/apt,Antwerpen,Antwerpen,8,4.5,4,1.0,87.0,,51.216546,4.413525,2016-12-31 06:14:04.806641
5914975,30717772,Entire home/apt,Antwerpen,Antwerpen,2,0.0,2,1.0,97.0,,51.232063,4.412737,2016-12-31 06:14:04.787040
15883581,101787722,Entire home/apt,Antwerpen,Kapellen,0,0.0,4,2.0,88.0,,51.333772,4.430536,2016-12-31 06:14:04.781227
736602,529276,Entire home/apt,Antwerpen,Antwerpen,3,4.5,2,1.0,90.0,,51.209626,4.398231,2016-12-31 06:14:03.319723
13932489,6568694,Entire home/apt,Antwerpen,Antwerpen,4,2.5,2,0.0,87.0,,51.211789,4.424899,2016-12-31 06:14:03.313280
16529632,14704867,Entire home/apt,Antwerpen,Antwerpen,0,0.0,2,1.0,87.0,,51.215086,4.399462,2016-12-31 06:14:03.308901
14979293,9113237,Entire home/apt,Antwerpen,Antwerpen,0,0.0,4,2.0,102.0,,51.214936,4.411811,2016-12-31 06:14:03.305954
936704,5056868,Entire home/apt,Antwerpen,Antwerpen,84,4.5,4,1.0,93.0,,51.216711,4.414001,2016-12-31 06:14:03.303194
13354116,15791392,Entire home/apt,Antwerpen,Antwerpen,0,0.0,4,2.0,87.0,,51.215563,4.437425,2016-12-31 06:14:03.298335
13646299,20923115,Entire home/apt,Antwerpen,Antwerpen,0,0.0,3,1.0,87.0,,51.208617,4.387516,2016-12-31 06:14:03.283553
7934995,14336649,Entire home/apt,Antwerpen,Antwerpen,27,4.5,2,1.0,98.0,,51.230668,4.411304,2016-12-31 06:14:01.432331
9181548,17948272,Entire home/apt,Antwerpen,Antwerpen,11,4.0,4,2.0,92.0,,51.222932,4.403489,2016-12-31 06:14:01.429622
11386961,29142151,Entire home/apt,Antwerpen,Antwerpen,1,0.0,4,2.0,92.0,,51.209662,4.385917,2016-12-31 06:14:01.419911
15406581,98629262,Entire home/apt,Antwerpen,Antwerpen,2,0.0,2,2.0,87.0,,51.221479,4.414806,2016-12-31 06:14:01.413197
14938620,93975247,Entire home/apt,Antwerpen,Essen,0,0.0,4,2.0,92.0,,51.468992,4.439468,2016-12-31 06:14:01.404514
16156339,1857887,Entire home/apt,Sint-Niklaas,Sint-Niklaas,0,0.0,2,2.0,92.0,,51.176066,4.151126,2016-12-31 06:14:01.393430
5306540,2298735,Entire home/apt,Antwerpen,Antwerpen,8,5.0,2,1.0,97.0,,51.1968,4.424453,2016-12-31 06:13:59.738732
14288972,14336649,Entire home/apt,Antwerpen,Antwerpen,14,5.0,2,1.0,85.0,,51.229528,4.411241,2016-12-31 06:13:59.736549
5893725,30607949,Entire home/apt,Brussel,Brussel,96,5.0,6,3.0,97.0,,50.842226,4.341921,2016-12-31 06:12:34.739056
1300465,3277945,Entire home/apt,Brussel,Schaarbeek,11,5.0,6,3.0,97.0,,50.85938,4.38396,2016-12-31 06:12:34.736296
7960717,7845346,Entire home/apt,Gent,Gent,11,4.5,6,2.0,97.0,,51.070515,3.705688,2016-12-31 06:12:34.733983
14794132,81217020,Entire home/apt,Halle-Vilvoorde,Zemst,12,5.0,4,2.0,99.0,,51.015774,4.503296,2016-12-31 06:12:34.731503
13681866,25034511,Entire home/apt,Brugge,Knokke-Heist,26,4.5,8,2.0,102.0,,51.353305,3.304557,2016-12-31 06:12:34.724928
5706467,29584505,Entire home/apt,Verviers,Stoumont,72,4.5,6,2.0,97.0,,50.413761,5.809993,2016-12-31 06:12:34.722356
8954113,1857540,Entire home/apt,Brussel,Sint-Gillis,16,5.0,4,2.0,96.0,,50.824238,4.352026,2016-12-31 06:12:34.716862
2622560,3235351,Entire home/apt,Marche-en-Famenne,Durbuy,61,5.0,2,1.0,96.0,,50.353992,5.570391,2016-12-31 06:12:34.714628
5897896,15918697,Entire home/apt,Namur,Gembloux,36,5.0,2,1.0,97.0,,50.519093,4.69872,2016-12-31 06:12:34.711838
1474370,7891898,Entire home/apt,Mons,Honnelles,15,4.5,9,3.0,65.0,,50.37375,3.736429,2016-12-31 05:53:29.148586
